,index,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
172,172,Quinn Cook,cookqu01,2021,RS,LAL,138,62,-0.5679628018004031,-5.375833609593703,-5.943796411394106,-8.548662475758471,2.563261713356066,-5.985400762402405,-2.285964015975584,-4.1302464120973,-6.416210428072883,-0.1153453816484936,-0.1153453816484936,0.0,-2.735609625944095,-5.84024501014154,-8.575854636085635,-0.5447578092722425
173,173,Quinn Cook,cookqu01,2021,RS,CLE,197,95,0.4362450489200396,-4.250482917079704,-3.814237868159664,-1.135374167885415,2.281343174995671,1.145969007110256,0.2607580337570575,-3.094960468206259,-2.834202434449201,-0.0040583511387988,-0.0040583511387988,0.0,-0.7764788408142941,-3.714989076250405,-4.491467917064699,-0.5655140417800346
174,174,Tyler Cook,cookty01,2021,RS,BRK,36,17,-9.099741677240608,8.49378586453928,-0.6059558127013283,-1.427008332360599,13.67345706846506,12.24644873610446,-8.117824141595797,10.08336001102969,1.965535869433891,0.0406724833681641,0.0406724833681641,0.0,-7.731989922764044,2.926751629111839,-4.805238293652206,-0.5610404197583446
175,175,Tyler Cook,cookty01,2021,RS,DET,871,421,-4.035383005664213,-3.68609986217312,-7.721482867837333,0.2818649823152919,-4.710319849660606,-4.428454867345314,-3.346582963530389,-4.11311803974316,-7.459701003273548,-1.003356055859161,-1.003356055859161,0.0,-4.722403039220822,-4.900354966694079,-9.6227580059149,-0.8245267830492756
176,176,DeMarcus Cousins,couside01,2021,PO,LAC,123,58,3.164454307996513,4.515820194731825,7.680274502728338,-2.518220213924196,-10.07022777587751,-12.58844798980171,1.995212217141189,1.812056011521101,3.807268228662291,0.2016636681624156,0.0,0.2016636681624156,2.179669446520323,4.335968505344915,6.515637951865238,0.7540191281784367
177,177,DeMarcus Cousins,couside01,2021,RS,HOU,1088,506,-0.9381288271236536,2.74112969829561,1.803000871171956,-2.400257840515881,2.463996608073178,0.0637387675572971,-1.22079023018258,2.906390964810254,1.685600734627674,1.160861188255086,1.160861188255086,0.0,-1.114354894911861,2.60238966088371,1.488034765971849,1.389839679113095
178,178,DeMarcus Cousins,couside01,2021,RS,LAC,426,207,-0.9997664439433276,3.551188703560993,2.551422259617665,-5.768654864363496,-1.035374608750315,-6.804029473113811,-2.145849280188458,2.78136336028118,0.6355140800927224,0.3638434427619497,0.3638434427619497,0.0,-0.6742687704241052,3.174457072582376,2.500188302158271,1.77766296284113
179,179,Robert Covington,covinro01,2021,PO,POR,456,228,-0.992929399029685,2.23449712622396,1.241567727194275,13.65158177395908,9.30015082860574,22.95173260256482,1.996545551596284,3.963314522986227,5.959860074582511,1.051028249443275,0.0,1.051028249443275,0.6746851611355537,3.938441305036083,4.613126466171637,0.570222888861633
180,180,Robert Covington,covinro01,2021,RS,POR,4658,2243,-1.391617893180095,2.659020087964548,1.267402194784453,4.255907900641672,0.8721367862277167,5.128044686869389,-0.3462721711487677,2.493122853637912,2.146850682489145,5.590438666780532,5.590438666780532,0.0,0.5930425420523529,3.091056357554184,3.684098899606537,-0.2416803285131757
181,181,Torrey Craig,craigto01,2021,PO,PHO,555,266,-1.452918058004354,-1.025830771999856,-2.47874883000421,2.648760897937122,-0.8415697826857007,1.807191115251422,-0.7516028306148334,-1.121448201066249,-1.873051031681082,0.1227723208523087,0.0,0.1227723208523087,-0.5492248403823805,-2.544739434968169,-3.09396427535055,0.021155873122248
182,182,Torrey Craig,craigto01,2021,RS,MIL,438,201,-3.20866018854423,2.006153276489179,-1.202506912055051,-3.761408072704489,-4.010089619393758,-7.771497692098247,-3.539548765784982,0.8504630625674974,-2.689085703217485,0.0062068596345708,0.0062068596345708,0.0,-2.683818117109944,0.4742394629038297,-2.209578654206115,-0.6451867789962894
183,183,Torrey Craig,craigto01,2021,RS,PHO,1222,602,0.5135022843925754,-0.3521051096415734,0.161397174751002,0.877951922343863,-3.887840239751284,-3.009888317407421,0.5960982474231223,-1.138002592376248,-0.5419043449531261,0.6728736251582753,0.6728736251582753,0.0,0.8582258059463034,-0.8414267194960279,0.0167990864502755,-0.7923547331321419
184,184,Jae Crowder,crowdja01,2021,PO,PHO,1473,729,1.416928053974258,2.329956532097884,3.746884586072142,6.336790525998048,4.581207804932945,10.91799833093099,2.470578386612733,2.850917708759208,5.321496095371941,3.104384406161172,0.0,3.104384406161172,3.51475944638706,2.80313490501707,6.31789435140413,0.2585000584898615
185,185,Jae Crowder,crowdja01,2021,RS,PHO,3433,1648,0.156315314427633,2.590947255850927,2.74726257027856,-2.502357968876209,4.143872207837784,1.641514238961576,-0.4084573689784194,3.049106992087175,2.640649623108756,4.550157668827657,4.550157668827657,0.0,0.2351646481160337,2.306587719752006,2.54175236786804,0.3931598181068733
186,186,Jarrett Culver,culveja01,2021,RS,MIN,1078,499,-4.388311223748998,0.743902019748388,-3.64440920400061,-8.247336197407208,1.82180377749059,-6.425532419916617,-5.418980387313051,1.072715588805644,-4.346264798507407,-0.4080628823911084,-0.4080628823911084,0.0,-4.797003807767512,0.8383326641597894,-3.958671143607722,0.4149808480199697
187,187,Seth Curry,curryse01,2021,PO,PHI,803,381,7.132551557175589,-3.446522205166082,3.686029352009507,15.60574031163846,-7.464355426384287,8.14138488525417,9.297960511166483,-4.530711898353971,4.767248612812512,1.498773646357433,0.0,1.498773646357433,6.365147285176245,-3.281859395121238,3.083287890055007,-0.5402399708996889
188,188,Seth Curry,curryse01,2021,RS,PHI,3426,1638,0.1539021060991481,-1.681803487629866,-1.527901381530718,2.989089140827697,-0.3976566584040173,2.59143248242368,0.7428442401986105,-1.554352988502656,-0.8115087483040452,1.603581076699858,1.603581076699858,0.0,0.3996554386395313,-1.037290192489983,-0.637634753850452,-1.024141053064963
189,189,Stephen Curry,curryst01,2021,RS,GSW,4715,2152,8.884194727383015,-2.39907801300007,6.485116714382945,5.510388459247867,0.5151089126240165,6.025497371871884,8.738701024052402,-1.939049898845283,6.799651125207118,10.76057463945118,10.76057463945118,0.0,8.087151887728316,-1.656422151344786,6.430729736383531,2.653506878324001
190,190,Nate Darling,darlina01,2021,RS,CHA,53,26,-0.4803022749858468,-6.609862218233152,-7.090164493218999,-26.59120233238825,-11.00272772398916,-37.5939300563774,-5.958222191265263,-7.934648817988229,-13.89287100925349,-0.1473407893868295,-0.1473407893868295,0.0,-3.1364723647242,-8.239074056643569,-11.37554642136777,-0.3221837149873205
191,191,Anthony Davis,davisan02,2021,PO,LAL,287,144,1.46840098260677,0.5480590027079033,2.016459985314674,-4.84431681485832,2.848158958515268,-1.996157856343051,0.3517233698390854,0.9736800270157144,1.3254033968548,0.3101050870514347,0.0,0.3101050870514347,-0.5184452884161264,1.074407705710685,0.5559624172945583,0.4130251038996656
192,192,Anthony Davis,davisan02,2021,RS,LAL,2404,1162,0.5043480264548585,3.065978686143888,3.570326712598747,2.941556009738661,1.91842895629764,4.859984966036301,1.062542689368676,2.933032165836682,3.995574855205358,4.00683613188323,4.00683613188323,0.0,1.031087956059844,3.790114615566534,4.821202571626379,0.1945703376966865
193,193,Ed Davis,davised01,2021,RS,MIN,631,299,-2.448412314171776,-4.286983203926082,-6.735395518097858,-5.920107049051847,4.851130936118416,-1.068976112933431,-3.322334473793468,-2.543235252222233,-5.865569726015701,-0.4714040629479224,-0.4714040629479224,0.0,-3.947643408373602,-0.1497615918270335,-4.097405000200636,-0.8233704801068307
194,194,Terence Davis,daviste02,2021,RS,SAC,1235,581,1.201321494734469,-1.411232319557978,-0.2099108248235093,-3.976092268783302,0.8960131705336277,-3.080079098249674,0.1707372922168439,-0.9649927445583498,-0.794255452341506,0.5823326487406002,0.5823326487406002,0.0,1.086076503467771,-1.150132374023016,-0.0640558705552459,0.4526378761921834
195,195,Terence Davis,daviste02,2021,RS,TOR,1052,493,-1.077190180066876,-3.446043746991831,-4.523233927058707,-1.728554162903884,-0.1214207303918064,-1.849974893295691,-1.271102202393753,-2.94411910907732,-4.215221311471073,-0.3711285179026129,-0.3711285179026129,0.0,-1.573526979893932,-3.062660777967313,-4.636187757861245,0.7078305764907595
196,196,Gabriel Deck,deckga01,2021,RS,OKC,456,212,0.7952616344784497,-1.700145889956955,-0.9048842554785056,1.234844588604694,-5.058614540577516,-3.823769951972822,1.07653598599989,-2.443603857403919,-1.367067871404029,0.1480247867458227,0.1480247867458227,0.0,-0.3967689749401714,-2.426736920633649,-2.82350589557382,-1.050711146928187
197,197,Dewayne Dedmon,dedmode01,2021,PO,MIA,118,57,-3.043660709130334,-7.960178870488307,-11.00383957961864,4.854245537750191,-16.26468191871435,-11.41043638096416,-1.404611958622398,-10.1823659011458,-11.5869778597682,-0.2647669705191096,0.0,-0.2647669705191096,-3.143819702520108,-9.69449553657432,-12.83831523909443,-0.1051110823808896
198,198,Dewayne Dedmon,dedmode01,2021,RS,MIA,430,210,1.042602929352629,1.107461478851103,2.150064408203733,8.961544337519756,1.38908037493386,10.35062471245362,2.762342277958559,1.213370843142021,3.97571312110058,0.721573719619763,0.721573719619763,0.0,1.682947110886639,1.854929802929696,3.537876913816335,0.1355537107878976
199,199,Matthew Dellavedova,dellama01,2021,RS,CLE,467,224,-2.142925719362005,-4.756746824256242,-6.899672543618246,1.835850385816685,-1.559735320449483,0.276115065367202,-1.424062659747424,-4.365007320143604,-5.789069979891028,-0.3423821640225552,-0.3423821640225552,0.0,-2.183126707707872,-3.766822527745826,-5.949949235453699,-1.435434341492839
200,200,DeMar DeRozan,derozde01,2021,RS,SAS,4287,2056,3.596733175947119,-2.096859148583117,1.499874027364003,2.291903276749467,-5.379912174552826,-3.08800889780336,3.563905180088845,-2.934680515319146,0.6292246647696986,3.528724050596721,3.528724050596721,0.0,1.729604535997402,-2.797641658538662,-1.06803712254126,-0.4553649380213425
201,201,Mamadi Diakite,diakima01,2021,PO,MIL,77,35,-9.780831416477284,0.7559804835039547,-9.02485093297333,-16.45350972463328,19.18708189200001,2.733572167366727,-11.82508374955396,4.516894328973189,-7.308189420580767,-0.0855839246005034,0.0,-0.0855839246005034,-8.532197570611654,7.075995386045468,-1.456202184566186,1.911183064151242
202,202,Mamadi Diakite,diakima01,2021,RS,MIL,316,141,-1.965740797631433,0.694315765721792,-1.271425031909641,-2.063051616894961,7.79340830699512,5.73035669010016,-2.131800421733755,2.21421593066886,0.0824155089351053,0.2044825865793613,0.2044825865793613,0.0,0.7578935427199847,0.7955132683677577,1.553406811087742,0.3586487904523949
203,203,Hamidou Diallo,diallha01,2021,RS,OKC,1625,761,-0.6809877110399183,1.365320250425591,0.6843325393856732,-1.705709830522022,3.457400292988728,1.751690462466706,-0.8105322344043824,1.902265553967539,1.091733319563157,1.496049017866218,1.496049017866218,0.0,-1.872353886913021,1.094427365330915,-0.7779265215821054,0.3011950095161931
204,204,Hamidou Diallo,diallha01,2021,RS,DET,944,465,-1.155719006902392,-2.631764070711517,-3.787483077613909,-1.436758479742982,-3.876583506106961,-5.313341985849942,-1.226166887058886,-3.041470665664305,-4.267637552723191,-0.3584961631851035,-0.3584961631851035,0.0,-2.823959024335076,-2.549663597442832,-5.373622621777908,-0.4354635806269759
205,205,Gorgui Dieng,dienggo01,2021,RS,MEM,786,371,1.396664271000535,-0.1898190358052661,1.206845235195269,-0.992675687349781,0.5073947017755038,-0.4852809855742771,0.9903539856402048,-0.0825501456101167,0.907803840030088,0.6918880971367557,0.6918880971367557,0.0,0.9425549865862872,0.3746761737327908,1.317231160319078,-0.06947602046665
206,206,Gorgui Dieng,dienggo01,2021,RS,SAS,383,181,1.396365936937023,-2.125130226147735,-0.7287642892107122,-1.813021057447525,-6.36601996606629,-8.179041023513815,0.8491113616060251,-3.098010718609413,-2.248899357003388,0.0465633797331335,0.0465633797331335,0.0,1.311827999464943,-1.612073479037747,-0.3002454795728036,0.6298414312912198
207,207,Spencer Dinwiddie,dinwisp01,2021,RS,BRK,140,64,-2.277017370381408,1.474513938691266,-0.8025034316901416,0.0671546891279284,14.93530124088422,15.00245593001215,-1.996392630360377,4.38019623447618,2.383803604115804,0.1694697450555465,0.1694697450555465,0.0,-1.107432492263923,2.194982939935189,1.087550447671265,1.106353368358638
208,208,Donte DiVincenzo,divindo01,2021,PO,MIL,151,70,-5.676024847583945,3.999613228045175,-1.67641161953877,-7.0152130006327,8.073817083887795,1.058604083255094,-6.345678467903394,4.98995104743132,-1.355727420472074,0.052189741459321,0.0,0.052189741459321,-4.901151152327646,3.453403690194191,-1.447747462133455,1.591108933268282
209,209,Donte DiVincenzo,divindo01,2021,RS,MIL,3959,1814,-0.0563478825407046,0.5514092875014336,0.495061404960729,3.493164647603762,-0.9447883408208392,2.548376306782923,0.640610003104752,0.2405721847238116,0.8811821878285637,3.388731033088064,3.388731033088064,0.0,1.262951977616008,0.697749768891085,1.960701746507093,0.8431568796926505
210,210,Luka Doncic,doncilu01,2021,PO,DAL,551,281,8.665285352678698,1.319749289171596,9.985034641850294,9.204443470388842,4.045643389099709,13.25008685948855,9.343924441513872,1.978443327637757,11.32236776915163,2.104879019327281,0.0,2.104879019327281,10.28869278293061,1.578838774707275,11.86753155763789,1.136394586503665
211,211,Luka Doncic,doncilu01,2021,RS,DAL,4684,2262,6.407699747391745,-0.9541226328629548,5.45357711452879,4.460829845346488,-1.429333456263997,3.031496389082492,6.323773825566709,-1.114624981014696,5.209148844552013,9.297765931297397,9.297765931297397,0.0,7.099821341647764,-1.529448992896559,5.570372348751205,1.234874742990117
212,212,Luguentz Dort,dortlu01,2021,RS,OKC,3250,1543,-2.488076967862362,4.019993715133119,1.531916747270757,0.9585494352745936,1.94615421096269,2.904703646237284,-1.794871225027345,3.861466398734375,2.06659517370703,3.795246138173458,3.795246138173458,0.0,-2.066715681749354,3.326146961452351,1.259431279702997,0.0915142707194694
213,213,Damyean Dotson,dotsoda01,2021,RS,CLE,1884,907,-2.481019018760419,-3.177978628078997,-5.658997646839416,-5.590162234073023,1.441719616454809,-4.148442617618215,-3.208768274578258,-2.370666184886176,-5.579434459464434,-1.301116540035731,-1.301116540035731,0.0,-3.251032023055146,-3.57484080447705,-6.825872827532196,-0.6330250021711902
214,214,Devon Dotson,dotsode01,2021,RS,CHI,108,50,7.121998654469571,5.376923189843134,12.4989218443127,1.110568313316518,14.78221350239615,15.89278181571267,6.346812188518195,7.685383673585947,14.03219586210414,0.4240861082759597,0.4240861082759597,0.0,6.219321125287726,5.164253739906742,11.38357486519447,-0.94998806715519
215,215,Sekou Doumbouya,doumbse01,2021,RS,DET,1795,869,-4.758712096941925,-1.343210634901378,-6.101922731843302,-0.8352155803309008,-2.83881738051975,-3.674032960850651,-4.185151715631064,-1.724562715865424,-5.909714431496488,-1.39233433116695,-1.39233433116695,0.0,-4.431952851979645,-2.030452071328358,-6.462404923308003,-0.6176245545082482
216,216,PJ Dozier,doziepj01,2021,RS,DEN,2251,1088,-1.380373938417119,0.950569924815878,-0.4298040136012404,-1.970316821168396,7.566400945291465,5.596084124123069,-1.649019618752061,2.378363506212334,0.7293438874602729,1.92121019060866,1.92121019060866,0.0,-1.10704198629778,1.701841452212456,0.594799465914676,-0.531460260350728
217,217,Goran Dragic,dragigo01,2021,PO,MIA,245,117,-0.2856140818222938,0.4464613395310429,0.1608472577087492,0.4176166046858962,10.37892530981717,10.79654191450306,0.0456955684784901,2.567149360595591,2.612844929074081,0.3276749519653779,0.0,0.3276749519653779,-0.3435567853845172,2.331554796242611,1.987998010858094,-0.7399344887365253
218,218,Goran Dragic,dragigo01,2021,RS,MIA,2746,1337,-0.3795938957551603,-2.001062145925138,-2.380656041680298,-0.5526726230596654,1.592154459240561,1.039481836180896,-0.4245497776483844,-1.393217638161854,-1.817767415810238,0.6375218364890531,0.6375218364890531,0.0,-0.2758775083636648,-1.523633576914043,-1.799511085277708,0.2558306532632101
219,219,Andre Drummond,drumman01,2021,PO,LAL,219,105,-1.419098265183881,2.191192949265993,0.7720946840821115,-0.5271550897710293,0.3217524025883405,-0.2054026871826888,-1.244043137703513,1.860028574464133,0.6159854367606199,0.190411395553814,0.0,0.190411395553814,-2.731043820698495,3.475064599474288,0.7440207787757926,2.340272166756255
220,220,Andre Drummond,drumman01,2021,RS,CLE,1477,722,-2.670772767242498,5.283386846045541,2.612614078803043,1.124260094259361,-0.7356658255320714,0.3885942687272894,-1.868876440814179,4.381418889218671,2.512542448404492,1.96362332801547,1.96362332801547,0.0,-0.5551834848692275,4.14615615043856,3.590972665569332,1.306915258490044
221,221,Andre Drummond,drumman01,2021,RS,LAL,1067,520,-2.388199714219147,-0.534599439559367,-2.922799153778514,0.264645543614953,0.94110979176376,1.205755335378713,-1.952527156754461,-0.3556591469449918,-2.308186303699453,0.1174033630073893,0.1174033630073893,0.0,-2.074171073811417,2.355968893530437,0.2817978197190194,0.1623186122198584
222,222,Jared Dudley,dudleja01,2021,PO,LAL,10,5,-7.007296845200592,9.178597725942804,2.17130088074221,-11.02033745379268,5.838501171109042,-5.181836282683641,-8.254041547989269,9.019266909591856,0.765225361602587,0.0088774746955642,0.0,0.0088774746955642,-8.598927717070275,6.227591216393368,-2.371336500676907,-3.935445597749623
223,223,Jared Dudley,dudleja01,2021,RS,LAL,169,81,-1.876349642155567,1.244802850917083,-0.6315467912384836,-4.800005828790384,3.115376394712489,-1.684629434077894,-2.599476574510541,1.622140574242733,-0.9773360002678082,0.0727405284800677,0.0727405284800677,0.0,-2.808530809792146,0.3692591422064547,-2.439271667585692,-0.7125352980056011
224,224,Kris Dunn,dunnkr01,2021,PO,ATL,71,33,-5.091232988601909,6.101303672914858,1.010070684312949,-3.623699612059338,11.00158410247444,7.377884490415107,-5.15860935103448,7.481916220646632,2.323306869612152,0.0893881565118125,0.0,0.0893881565118125,-1.661743374256806,3.677250696463644,2.015507322206838,1.438714013089937
225,225,Kris Dunn,dunnkr01,2021,RS,ATL,95,45,-12.17959182358304,-1.704679976019834,-13.88427179960288,-15.51340345897563,-8.498411140696883,-24.01181459967252,-13.63681101818374,-3.211184633356209,-16.84799565153995,-0.3231079056172451,-0.3231079056172451,0.0,-8.76642825365792,-1.468943568893267,-10.23537182255119,-0.1771901031290964
226,226,Kevin Durant,duranke01,2021,PO,BRK,981,485,4.674533892604369,3.086586323949728,7.761120216554097,-10.42367639799857,-3.591696934176285,-14.01537333217485,1.666369383786173,1.819533066199136,3.48590244998531,1.620504035012482,0.0,1.620504035012482,2.053162789314079,1.805946221467937,3.859109010782016,1.79090109536916
227,227,Kevin Durant,duranke01,2021,RS,BRK,2483,1157,5.628987129331601,-0.606528975606421,5.02245815372518,5.520059620618718,1.297246978956506,6.817306599575224,5.826733331749175,-0.2340570976471758,5.592676234101999,5.007013325867092,5.007013325867092,0.0,6.317133493752508,-1.225056410354727,5.092077083397782,1.687892742763812
228,228,Anthony Edwards,edwaran01,2021,RS,MIN,4951,2314,-1.422551718669694,-2.315913126957875,-3.738464845627569,2.945679871258781,-4.051959669750798,-1.106279798492017,-0.5279432808993954,-2.792552068543126,-3.320495349442521,-0.6766245246185876,-0.6766245246185876,0.0,0.1400063164263374,-2.468852699401034,-2.328846382974697,0.4641741389943554
229,229,Carsen Edwards,edwarca01,2021,PO,BOS,13,5,9.262877459355412,-10.23004057924244,-0.9671631198870312,-16.13575268752284,8.994525950650221,-7.141226736872618,4.512067865391631,-6.944767520811034,-2.432699655419403,0.0008558916725825,0.0,0.0008558916725825,3.789758397911562,-11.42016117381893,-7.630402775907365,2.476063579282603
230,230,Carsen Edwards,edwarca01,2021,RS,BOS,586,276,-0.6568647588378718,-2.569173540147257,-3.226038298985129,-3.155411859290809,-0.9415839707515586,-4.096995830042368,-1.2471740317649,-2.393802521585014,-3.640976553349914,-0.1257739970206965,-0.1257739970206965,0.0,-0.7314735782100253,-2.745188936502836,-3.476662514712861,0.2502659590228248
231,231,CJ Elleby,ellebcj01,2021,PO,POR,17,8,-11.26293829922732,-9.30606966401806,-20.56900796324538,-1.680560293787296,6.995691202482298,5.315130908695003,-9.981598581493362,-6.331154147594962,-16.31275272908832,-0.059092424029724,0.0,-0.059092424029724,-8.043964222581256,-11.19523416449995,-19.23919838708121,3.433577718507655
232,232,CJ Elleby,ellebcj01,2021,RS,POR,425,192,-1.543053468668296,-1.478716649057963,-3.021770117726258,-6.663216534333042,5.545957173237056,-1.117259361095986,-2.786747644626902,-0.0738575220822762,-2.860605166709179,-0.0109435548563892,-0.0109435548563892,0.0,-1.118254811250806,-2.380030705373469,-3.498285516624275,1.014447351578904
233,233,Henry Ellenson,ellenhe01,2021,RS,TOR,83,38,-1.820236653657815,0.2355976154204735,-1.584639038237341,-7.58629283187962,8.74357270526496,1.15727987338534,-3.09431329502863,2.075800642045461,-1.018512652983169,0.0335574352312734,0.0335574352312734,0.0,-3.478496214759155,1.457198605168808,-2.021297609590348,-0.0359420146049483
234,234,Wayne Ellington,ellinwa01,2021,RS,DET,2094,1012,1.366994583817286,-1.414906922644513,-0.0479123388272269,2.577317218546494,-2.694793300875626,-0.1174760823291323,1.746213821619223,-1.757976812999994,-0.0117629913807711,1.414087469303523,1.414087469303523,0.0,1.631881022941784,-2.429900982797725,-0.7980199598559412,0.0195955064140031
235,235,Joel Embiid,embiijo01,2021,PO,PHI,756,357,2.72710656446094,5.270401890506977,7.997508454967917,6.974907529447776,6.467296533976139,13.44220406342392,3.675290622493462,5.775936338261736,9.451226960755196,2.328870605601087,0.0,2.328870605601087,1.766478981389202,5.211762227242565,6.978241208631768,1.576012595559074
236,236,Joel Embiid,embiijo01,2021,RS,PHI,3328,1585,3.490334397929452,4.638149764919115,8.128484162848567,4.149113894292562,2.177620325538471,6.326734219831032,3.795070543372242,4.315748474759652,8.110819018131894,8.858338815047455,8.858338815047455,0.0,3.599442961491758,4.137991064278954,7.737434025770712,0.8686366250415999
237,237,James Ennis III,ennisja01,2021,RS,ORL,2046,986,-0.7549129076103156,0.0063617634485396,-0.748551144161776,2.56655555147412,1.274416224700943,3.840971776175063,-0.0477283678830807,0.3035388142482959,0.2558104463652152,1.509145916477255,1.509145916477255,0.0,-1.618572844137747,0.2304620690632657,-1.388110775074481,-0.1969095004225169
238,238,Drew Eubanks,eubandr01,2021,RS,SAS,1609,755,-1.605228596287973,2.110984616036875,0.5057560197489019,-4.829357575155331,0.6703001657534653,-4.159057409401866,-2.356729156806739,1.974731253795778,-0.3819979030109613,0.912801315110521,0.912801315110521,0.0,-2.323219633968127,1.00635232449056,-1.316867309477566,0.071350881932519
239,239,Dante Exum,exumda01,2021,RS,CLE,248,116,-3.622140222434654,5.373433235970483,1.751293013535829,-3.953201832485719,8.72007080742392,4.766868974938201,-3.890533685274399,6.426426874001538,2.535893188727139,0.3136643215795371,0.3136643215795371,0.0,-2.893716022322264,4.855403341040036,1.961687318717773,0.2673393386772246
240,240,Tacko Fall,fallta01,2021,PO,BOS,3,1,-7.324442323951492,-11.52096135987227,-18.84540368382376,-69.0515526450955,63.73467799464986,-5.316874650445641,-20.64043906958947,3.773712289528372,-16.86672678006109,-0.0073692368792001,0.0,-0.0073692368792001,-18.11795309625455,-14.42182342374742,-32.53977652000197,-0.7788458556709228
241,241,Tacko Fall,fallta01,2021,RS,BOS,292,136,-1.081242420952995,5.922953350594351,4.841710929641356,6.716740183784717,-0.4073931210176978,6.309347062767019,0.4304571468555485,4.935482791673757,5.365939938529306,0.5607390678471799,0.5607390678471799,0.0,0.2756052005262817,3.257565827598809,3.533171028125091,-0.4309288373895485
242,242,Derrick Favors,favorde01,2021,PO,UTA,303,145,-2.132021243951355,1.419591686087957,-0.7124295578633983,0.0396027454604032,-7.580501659129779,-7.540898913669376,-1.88576199951963,-0.2299137052217249,-2.115675704741355,0.0486264798010627,0.0,0.0486264798010627,-3.247826837575823,0.8640614332090728,-2.38376540436675,0.4624083968484144
243,243,Derrick Favors,favorde01,2021,RS,UTA,2190,1039,-0.6438202404601947,2.609257127269143,1.965436886808948,0.5477814513170457,-4.208776233403907,-3.660994782086862,-0.4931868719054494,1.271781270187796,0.7785943982823461,1.867992730604959,1.867992730604959,0.0,-0.6885098390512083,3.01642826554852,2.327918426497312,-0.135358259448632
244,244,Cristiano Felicio,feliccr01,2021,RS,CHI,180,84,1.788053921020816,8.846640072081689,10.63469399310251,-5.698752877390675,8.94955367297449,3.250800795583816,0.3810172296710619,9.412885948010798,9.79390317768186,0.5366042836839767,0.5366042836839767,0.0,1.592231043844106,6.317512319902408,7.909743363746514,-0.1854390335435026
245,245,Terrance Ferguson,fergute01,2021,RS,PHI,106,49,-10.65253127188963,-7.875616795219589,-18.52814806710922,-10.6993383930198,0.8949744681406507,-9.804363924879144,-11.35084189447686,-6.576075775256119,-17.92691766973298,-0.3858762189379092,-0.3858762189379092,0.0,-8.78717281636713,-6.919228055549556,-15.70640087191668,1.718240036767005
246,246,Bruno Fernando,fernabr01,2021,PO,ATL,24,12,4.284487900687917,0.0740829056376501,4.358570806325567,0.3756335485456135,12.13642816132151,12.51206170986712,3.714716245603329,2.613179217081574,6.327895462684904,0.0557754067246509,0.0,0.0557754067246509,6.849170032213047,-2.613680130961307,4.23548990125174,-2.645481121749533
247,247,Bruno Fernando,fernabr01,2021,RS,ATL,489,226,-7.661960348208155,-2.337690042263773,-9.999650390471928,-8.8329637778961,2.709592964801157,-6.123370813094944,-8.426413747638495,-1.437380214918128,-9.863793962556622,-0.8219155547575291,-0.8219155547575291,0.0,-7.14603787221867,-3.790621910479143,-10.93665978269781,0.2041197165999574
248,248,Yogi Ferrell,ferreyo01,2021,PO,LAC,30,15,-0.5565415669509138,-4.620453322365143,-5.176994889316057,-14.58328420643059,4.273090188148015,-10.31019401828258,-3.641960600748293,-3.150207127594142,-6.792167728342435,-0.0307922748351388,0.0,-0.0307922748351388,-3.453961328435053,-5.873666773659607,-9.32762810209466,-3.420280144270375
249,249,Yogi Ferrell,ferreyo01,2021,RS,LAC,197,96,3.750565466111141,1.560599573149537,5.311165039260677,-0.806861340430542,-0.2840264532413783,-1.09088779367192,2.981109505747156,1.264788576272739,4.245898082019895,0.3375707975454289,0.3375707975454289,0.0,0.6212963318716032,0.1055783950076071,0.7268747268792103,-1.497815028213316
250,250,Yogi Ferrell,ferreyo01,2021,RS,CLE,84,40,-4.068701877694363,3.92792160224073,-0.1407802754536331,-3.480211816305017,2.492394451709756,-0.9878173645952604,-4.028811818634954,3.928427717498139,-0.1003841011368145,0.0537895098395563,0.0537895098395563,0.0,-0.7736763592243163,3.179549677494721,2.405873318270405,-0.5300625357492691
251,251,Dorian Finney-Smith,finnedo01,2021,PO,DAL,532,271,-0.809536023273868,-0.7712073335527149,-1.580743356826583,25.59302544763393,13.01628826011117,38.6093137077451,4.569754895818211,2.096469867942657,6.666224763760868,1.365095949252032,0.0,1.365095949252032,4.796841183343685,3.403902346169859,8.200743529513543,1.63189001262804
252,252,Dorian Finney-Smith,finnedo01,2021,RS,DAL,3937,1921,-0.5956535746561402,1.010135644242991,0.4144820695868512,4.153589273365839,-0.1824631169058568,3.971126156459982,0.3377241511676382,0.8224637365333227,1.160187887700961,3.811297253664943,3.811297253664943,0.0,0.6313521645513861,0.9439749480381676,1.575327112589554,-0.5547708764059268
253,253,Malik Fitts,fittsma01,2021,RS,LAC,22,11,-0.9656460783720308,-15.59581351591616,-16.56145959428819,-19.33476725103216,3.15525243377951,-16.17951481725265,-4.967942587432589,-12.74294400818115,-17.71088659561374,-0.082789669286914,-0.082789669286914,0.0,-5.693897958133665,-10.84443712938903,-16.5383350875227,-1.411659207407307
